experiment,feature_set,model,class,precision,recall,f1-score,support
single_CREMA-D,mfcc,rbf_svm,sad,0.5492957746478874,0.612565445026178,0.5792079207920792,191.0
single_CREMA-D,mfcc,rbf_svm,angry,0.6971153846153846,0.7631578947368421,0.7286432160804021,190.0
single_CREMA-D,mfcc,rbf_svm,fear,0.5,0.387434554973822,0.4365781710914454,191.0
single_CREMA-D,mfcc,rbf_svm,disgust,0.4925373134328358,0.518324607329843,0.5051020408163265,191.0
single_CREMA-D,mfcc,rbf_svm,accuracy,0.5461056401074306,0.5461056401074306,0.5461056401074306,0.5461056401074306
single_CREMA-D,mfcc,rbf_svm,macro avg,0.5411045805666972,0.5452434969156099,0.5412620488408528,1117.0
single_CREMA-D,mfcc,rbf_svm,weighted avg,0.5423661012786496,0.5461056401074306,0.542279623504326,1117.0
single_CREMA-D,full,dummy_most_frequent,neutral,0.0,0.0,0.0,163.0
single_CREMA-D,full,dummy_most_frequent,happy,0.0,0.0,0.0,191.0
single_CREMA-D,full,dummy_most_frequent,sad,0.0,0.0,0.0,191.0
single_CREMA-D,full,dummy_most_frequent,angry,0.1700984780662489,1.0,0.2907421576128539,190.0
single_CREMA-D,full,dummy_most_frequent,fear,0.0,0.0,0.0,191.0
single_CREMA-D,full,dummy_most_frequent,disgust,0.0,0.0,0.0,191.0
single_CREMA-D,full,dummy_most_frequent,accuracy,0.1700984780662489,0.1700984780662489,0.1700984780662489,0.1700984780662489
single_CREMA-D,full,dummy_most_frequent,macro avg,0.028349746344374815,0.16666666666666666,0.04845702626880898,1117.0
single_CREMA-D,full,dummy_most_frequent,weighted avg,0.028933492240454155,0.1700984780662489,0.049454798519643905,1117.0
single_CREMA-D,full,logistic_regression,neutral,0.4576271186440678,0.49693251533742333,0.4764705882352941,163.0
single_CREMA-D,full,logistic_regression,happy,0.4808743169398907,0.4607329842931937,0.47058823529411764,191.0
single_CREMA-D,full,logistic_regression,sad,0.5631067961165048,0.6073298429319371,0.5843828715365239,191.0
single_CREMA-D,full,logistic_regression,angry,0.6748768472906403,0.7210526315789474,0.6972010178117048,190.0
single_CREMA-D,full,logistic_regression,fear,0.44919786096256686,0.4397905759162304,0.4444444444444444,191.0
single_CREMA-D,full,logistic_regression,disgust,0.453416149068323,0.38219895287958117,0.4147727272727273,191.0
single_CREMA-D,full,logistic_regression,accuracy,0.5183527305282005,0.5183527305282005,0.5183527305282005,0.5183527305282005
single_CREMA-D,full,logistic_regression,macro avg,0.5131831815036656,0.5180062504895523,0.5146433140991354,1117.0
single_CREMA-D,full,logistic_regression,weighted avg,0.5144310562523512,0.5183527305282005,0.5154367595964272,1117.0
single_CREMA-D,full,linear_svm,neutral,0.4853801169590643,0.50920245398773,0.49700598802395207,163.0
single_CREMA-D,full,linear_svm,happy,0.4860335195530726,0.45549738219895286,0.4702702702702703,191.0
single_CREMA-D,full,linear_svm,sad,0.547945205479452,0.6282722513089005,0.5853658536585366,191.0
single_CREMA-D,full,linear_svm,angry,0.6796116504854369,0.7368421052631579,0.7070707070707071,190.0
single_CREMA-D,full,linear_svm,fear,0.4222222222222222,0.39790575916230364,0.40970350404312667,191.0
single_CREMA-D,full,linear_svm,disgust,0.4691358024691358,0.39790575916230364,0.43059490084985835,191.0
single_CREMA-D,full,linear_svm,accuracy,0.5210384959713519,0.5210384959713519,0.5210384959713519,0.5210384959713519
single_CREMA-D,full,linear_svm,macro avg,0.5150547528613972,0.5209376185138913,0.5166685373194085,1117.0
single_CREMA-D,full,linear_svm,weighted avg,0.5156512908270564,0.5210384959713519,0.5169909627540741,1117.0
single_CREMA-D,full,random_forest,neutral,0.42346938775510207,0.50920245398773,0.4623955431754875,163.0
single_CREMA-D,full,random_forest,happy,0.4925373134328358,0.518324607329843,0.5051020408163265,191.0
single_CREMA-D,full,random_forest,sad,0.49795918367346936,0.6387434554973822,0.5596330275229358,191.0
single_CREMA-D,full,random_forest,angry,0.6411483253588517,0.7052631578947368,0.6716791979949874,190.0
single_CREMA-D,full,random_forest,fear,0.5466666666666666,0.21465968586387435,0.3082706766917293,191.0
single_CREMA-D,full,random_forest,disgust,0.42408376963350786,0.42408376963350786,0.42408376963350786,191.0
single_CREMA-D,full,random_forest,accuracy,0.5013428827215757,0.5013428827215757,0.5013428827215757,0.5013428827215757
single_CREMA-D,full,random_forest,macro avg,0.5043107744200722,0.5017128550345124,0.48852737597249574,1117.0
single_CREMA-D,full,random_forest,weighted avg,0.5062147325898846,0.5013428827215757,0.48901845878027883,1117.0
single_CREMA-D,full,extra_trees,neutral,0.43457943925233644,0.5705521472392638,0.493368700265252,163.0
single_CREMA-D,full,extra_trees,happy,0.4739583333333333,0.47643979057591623,0.4751958224543081,191.0
single_CREMA-D,full,extra_trees,sad,0.4979253112033195,0.6282722513089005,0.5555555555555556,191.0
single_CREMA-D,full,extra_trees,angry,0.6233183856502242,0.7315789473684211,0.6731234866828087,190.0
single_CREMA-D,full,extra_trees,fear,0.5166666666666667,0.16230366492146597,0.24701195219123506,191.0
single_CREMA-D,full,extra_trees,disgust,0.41711229946524064,0.4083769633507853,0.4126984126984127,191.0
single_CREMA-D,full,extra_trees,accuracy,0.4941808415398389,0.4941808415398389,0.4941808415398389,0.4941808415398389
single_CREMA-D,full,extra_trees,macro avg,0.49392673926185343,0.4962539607941255,0.47615898830792863,1117.0
single_CREMA-D,full,extra_trees,weighted avg,0.4952985680477783,0.4941808415398389,0.47555125649666646,1117.0
single_CREMA-D,full,rbf_svm,neutral,0.5533333333333333,0.50920245398773,0.5303514376996805,163.0
single_CREMA-D,full,rbf_svm,happy,0.5469613259668509,0.518324607329843,0.532258064516129,191.0
single_CREMA-D,full,rbf_svm,sad,0.5347826086956522,0.643979057591623,0.5843230403800475,191.0
single_CREMA-D,full,rbf_svm,angry,0.6746411483253588,0.7421052631578947,0.706766917293233,190.0
single_CREMA-D,full,rbf_svm,fear,0.5180722891566265,0.450261780104712,0.48179271708683474,191.0
single_CREMA-D,full,rbf_svm,disgust,0.5193370165745856,0.49214659685863876,0.5053763440860215,191.0
single_CREMA-D,full,rbf_svm,accuracy,0.5604297224709042,0.5604297224709042,0.5604297224709042,0.5604297224709042
single_CREMA-D,full,rbf_svm,macro avg,0.5578546203420678,0.5593366265050735,0.556811420176991,1117.0
single_CREMA-D,full,rbf_svm,weighted avg,0.5578634023548353,0.5604297224709042,0.557340447940866,1117.0
single_RAVDESS,mfcc,dummy_most_frequent,neutral,0.0,0.0,0.0,14.0
single_RAVDESS,mfcc,dummy_most_frequent,happy,0.0,0.0,0.0,29.0
single_RAVDESS,mfcc,dummy_most_frequent,sad,0.18238993710691823,1.0,0.30851063829787234,29.0
single_RAVDESS,mfcc,dummy_most_frequent,angry,0.0,0.0,0.0,29.0
single_RAVDESS,mfcc,dummy_most_frequent,fear,0.0,0.0,0.0,29.0
single_RAVDESS,mfcc,dummy_most_frequent,disgust,0.0,0.0,0.0,29.0
single_RAVDESS,mfcc,dummy_most_frequent,accuracy,0.18238993710691823,0.18238993710691823,0.18238993710691823,0.18238993710691823
single_RAVDESS,mfcc,dummy_most_frequent,macro avg,0.03039832285115304,0.16666666666666666,0.051418439716312055,159.0
single_RAVDESS,mfcc,dummy_most_frequent,weighted avg,0.03326608915786559,0.18238993710691823,0.056269235915964146,159.0
single_RAVDESS,mfcc,logistic_regression,neutral,0.8571428571428571,0.42857142857142855,0.5714285714285714,14.0
single_RAVDESS,mfcc,logistic_regression,happy,0.5666666666666667,0.5862068965517241,0.576271186440678,29.0
single_RAVDESS,mfcc,logistic_regression,sad,0.42857142857142855,0.41379310344827586,0.42105263157894735,29.0
single_RAVDESS,mfcc,logistic_regression,angry,0.6923076923076923,0.6206896551724138,0.6545454545454545,29.0
single_RAVDESS,mfcc,logistic_regression,fear,0.5357142857142857,0.5172413793103449,0.5263157894736842,29.0
single_RAVDESS,mfcc,logistic_regression,disgust,0.575,0.7931034482758621,0.6666666666666666,29.0
single_RAVDESS,mfcc,logistic_regression,accuracy,0.5723270440251572,0.5723270440251572,0.5723270440251572,0.5723270440251572
single_RAVDESS,mfcc,logistic_regression,macro avg,0.6092338217338217,0.5599343185550082,0.5693800500223337,159.0
single_RAVDESS,mfcc,logistic_regression,weighted avg,0.5858461768839127,0.5723270440251572,0.5691867932858962,159.0
single_RAVDESS,mfcc,linear_svm,neutral,0.5833333333333334,0.5,0.5384615384615384,14.0
single_RAVDESS,mfcc,linear_svm,happy,0.5714285714285714,0.5517241379310345,0.5614035087719298,29.0
single_RAVDESS,mfcc,linear_svm,sad,0.4827586206896552,0.4827586206896552,0.4827586206896552,29.0
single_RAVDESS,mfcc,linear_svm,angry,0.72,0.6206896551724138,0.6666666666666666,29.0
single_RAVDESS,mfcc,linear_svm,fear,0.5172413793103449,0.5172413793103449,0.5172413793103449,29.0
single_RAVDESS,mfcc,linear_svm,disgust,0.5,0.6206896551724138,0.5538461538461539,29.0
single_RAVDESS,mfcc,linear_svm,accuracy,0.5534591194968553,0.5534591194968553,0.5534591194968553,0.5534591194968553
single_RAVDESS,mfcc,linear_svm,macro avg,0.5624603174603174,0.5488505747126436,0.5533963112910482,159.0
single_RAVDESS,mfcc,linear_svm,weighted avg,0.5604911650194669,0.5534591194968553,0.5548052521240208,159.0
single_RAVDESS,mfcc,random_forest,neutral,1.0,0.2857142857142857,0.4444444444444444,14.0
single_RAVDESS,mfcc,random_forest,happy,0.5357142857142857,0.5172413793103449,0.5263157894736842,29.0
single_RAVDESS,mfcc,random_forest,sad,0.43902439024390244,0.6206896551724138,0.5142857142857142,29.0
single_RAVDESS,mfcc,random_forest,angry,0.6551724137931034,0.6551724137931034,0.6551724137931034,29.0
single_RAVDESS,mfcc,random_forest,fear,0.5217391304347826,0.41379310344827586,0.46153846153846156,29.0
single_RAVDESS,mfcc,random_forest,disgust,0.5588235294117647,0.6551724137931034,0.6031746031746031,29.0
single_RAVDESS,mfcc,random_forest,accuracy,0.5471698113207547,0.5471698113207547,0.5471698113207547,0.5471698113207547
single_RAVDESS,mfcc,random_forest,macro avg,0.6184122915996398,0.5246305418719212,0.5341552377850018,159.0
single_RAVDESS,mfcc,random_forest,weighted avg,0.5824134511845115,0.5471698113207547,0.5426185201756205,159.0
single_RAVDESS,mfcc,extra_trees,neutral,0.75,0.21428571428571427,0.3333333333333333,14.0
single_RAVDESS,mfcc,extra_trees,happy,0.48,0.41379310344827586,0.4444444444444444,29.0
single_RAVDESS,mfcc,extra_trees,sad,0.4418604651162791,0.6551724137931034,0.5277777777777778,29.0
single_RAVDESS,mfcc,extra_trees,angry,0.7241379310344828,0.7241379310344828,0.7241379310344828,29.0
single_RAVDESS,mfcc,extra_trees,fear,0.5652173913043478,0.4482758620689655,0.5,29.0
single_RAVDESS,mfcc,extra_trees,disgust,0.6571428571428571,0.7931034482758621,0.71875,29.0
single_RAVDESS,mfcc,extra_trees,accuracy,0.5723270440251572,0.5723270440251572,0.5723270440251572,0.5723270440251572
single_RAVDESS,mfcc,extra_trees,macro avg,0.603059774099661,0.5414614121510674,0.5414072477650064,159.0
single_RAVDESS,mfcc,extra_trees,weighted avg,0.589197488637365,0.5723270440251572,0.5610368623340322,159.0
single_RAVDESS,mfcc,rbf_svm,neutral,0.7777777777777778,0.5,0.6086956521739131,14.0
single_RAVDESS,mfcc,rbf_svm,happy,0.5666666666666667,0.5862068965517241,0.576271186440678,29.0
single_RAVDESS,mfcc,rbf_svm,sad,0.6206896551724138,0.6206896551724138,0.6206896551724138,29.0
single_RAVDESS,mfcc,rbf_svm,angry,0.8,0.6896551724137931,0.7407407407407407,29.0
single_RAVDESS,mfcc,rbf_svm,fear,0.5862068965517241,0.5862068965517241,0.5862068965517241,29.0
single_RAVDESS,mfcc,rbf_svm,disgust,0.5675675675675675,0.7241379310344828,0.6363636363636364,29.0
single_RAVDESS,mfcc,rbf_svm,accuracy,0.6289308176100629,0.6289308176100629,0.6289308176100629,0.6289308176100629
single_RAVDESS,mfcc,rbf_svm,macro avg,0.6531514272893584,0.617816091954023,0.628161294573851,159.0
single_RAVDESS,mfcc,rbf_svm,weighted avg,0.6413942244130924,0.6289308176100629,0.6299976759323358,159.0
single_RAVDESS,full,dummy_most_frequent,neutral,0.0,0.0,0.0,14.0
single_RAVDESS,full,dummy_most_frequent,happy,0.0,0.0,0.0,29.0
single_RAVDESS,full,dummy_most_frequent,sad,0.18238993710691823,1.0,0.30851063829787234,29.0
single_RAVDESS,full,dummy_most_frequent,angry,0.0,0.0,0.0,29.0
single_RAVDESS,full,dummy_most_frequent,fear,0.0,0.0,0.0,29.0
single_RAVDESS,full,dummy_most_frequent,disgust,0.0,0.0,0.0,29.0
single_RAVDESS,full,dummy_most_frequent,accuracy,0.18238993710691823,0.18238993710691823,0.18238993710691823,0.18238993710691823
single_RAVDESS,full,dummy_most_frequent,macro avg,0.03039832285115304,0.16666666666666666,0.051418439716312055,159.0
single_RAVDESS,full,dummy_most_frequent,weighted avg,0.03326608915786559,0.18238993710691823,0.056269235915964146,159.0
single_RAVDESS,full,logistic_regression,neutral,0.6363636363636364,0.5,0.56,14.0
single_RAVDESS,full,logistic_regression,happy,0.6153846153846154,0.5517241379310345,0.5818181818181818,29.0
single_RAVDESS,full,logistic_regression,sad,0.5,0.5862068965517241,0.5396825396825397,29.0
single_RAVDESS,full,logistic_regression,angry,0.64,0.5517241379310345,0.5925925925925926,29.0
single_RAVDESS,full,logistic_regression,fear,0.5357142857142857,0.5172413793103449,0.5263157894736842,29.0
single_RAVDESS,full,logistic_regression,disgust,0.6285714285714286,0.7586206896551724,0.6875,29.0
single_RAVDESS,full,logistic_regression,accuracy,0.5849056603773585,0.5849056603773585,0.5849056603773585,0.5849056603773585
single_RAVDESS,full,logistic_regression,macro avg,0.5926723276723277,0.5775862068965516,0.5813181839278331,159.0
single_RAVDESS,full,logistic_regression,weighted avg,0.5885505060976758,0.5849056603773585,0.583329333354987,159.0
single_RAVDESS,full,linear_svm,neutral,0.5,0.35714285714285715,0.4166666666666667,14.0
single_RAVDESS,full,linear_svm,happy,0.5185185185185185,0.4827586206896552,0.5,29.0
single_RAVDESS,full,linear_svm,sad,0.4,0.41379310344827586,0.4067796610169492,29.0
single_RAVDESS,full,linear_svm,angry,0.64,0.5517241379310345,0.5925925925925926,29.0
single_RAVDESS,full,linear_svm,fear,0.46875,0.5172413793103449,0.4918032786885246,29.0
single_RAVDESS,full,linear_svm,disgust,0.5142857142857142,0.6206896551724138,0.5625,29.0
single_RAVDESS,full,linear_svm,accuracy,0.5031446540880503,0.5031446540880503,0.5031446540880503,0.5031446540880503
single_RAVDESS,full,linear_svm,macro avg,0.5069257054673721,0.49055829228243025,0.49505703316078886,159.0
single_RAVDESS,full,linear_svm,weighted avg,0.5075790739076902,0.5031446540880503,0.502452350754574,159.0
single_RAVDESS,full,random_forest,neutral,0.6363636363636364,0.5,0.56,14.0
single_RAVDESS,full,random_forest,happy,0.5,0.5172413793103449,0.5084745762711864,29.0
single_RAVDESS,full,random_forest,sad,0.5142857142857142,0.6206896551724138,0.5625,29.0
single_RAVDESS,full,random_forest,angry,0.68,0.5862068965517241,0.6296296296296297,29.0
single_RAVDESS,full,random_forest,fear,0.48,0.41379310344827586,0.4444444444444444,29.0
single_RAVDESS,full,random_forest,disgust,0.6666666666666666,0.7586206896551724,0.7096774193548387,29.0
single_RAVDESS,full,random_forest,accuracy,0.5723270440251572,0.5723270440251572,0.5723270440251572,0.5723270440251572
single_RAVDESS,full,random_forest,macro avg,0.5795526695526695,0.5660919540229884,0.5691210116166833,159.0
single_RAVDESS,full,random_forest,weighted avg,0.5741931443818236,0.5723270440251572,0.56998148441071,159.0
single_RAVDESS,full,extra_trees,neutral,0.7777777777777778,0.5,0.6086956521739131,14.0
single_RAVDESS,full,extra_trees,happy,0.56,0.4827586206896552,0.5185185185185185,29.0
single_RAVDESS,full,extra_trees,sad,0.5294117647058824,0.6206896551724138,0.5714285714285714,29.0
single_RAVDESS,full,extra_trees,angry,0.7,0.7241379310344828,0.711864406779661,29.0
single_RAVDESS,full,extra_trees,fear,0.5833333333333334,0.4827586206896552,0.5283018867924528,29.0
single_RAVDESS,full,extra_trees,disgust,0.5945945945945946,0.7586206896551724,0.6666666666666666,29.0
single_RAVDESS,full,extra_trees,accuracy,0.6037735849056604,0.6037735849056604,0.6037735849056604,0.6037735849056604
single_RAVDESS,full,extra_trees,macro avg,0.624186245068598,0.5948275862068965,0.6009126170599639,159.0
single_RAVDESS,full,extra_trees,weighted avg,0.609696477831883,0.6037735849056604,0.6001783684643083,159.0
single_RAVDESS,full,rbf_svm,neutral,0.6153846153846154,0.5714285714285714,0.5925925925925926,14.0
single_RAVDESS,full,rbf_svm,happy,0.72,0.6206896551724138,0.6666666666666666,29.0
single_RAVDESS,full,rbf_svm,sad,0.6923076923076923,0.6206896551724138,0.6545454545454545,29.0
single_RAVDESS,full,rbf_svm,angry,0.88,0.7586206896551724,0.8148148148148148,29.0
single_RAVDESS,full,rbf_svm,fear,0.59375,0.6551724137931034,0.6229508196721312,29.0
single_RAVDESS,full,rbf_svm,disgust,0.631578947368421,0.8275862068965517,0.7164179104477612,29.0
single_RAVDESS,full,rbf_svm,accuracy,0.6855345911949685,0.6855345911949685,0.6855345911949685,0.6855345911949685
single_RAVDESS,full,rbf_svm,macro avg,0.6888368758434548,0.6756978653530377,0.6779980431232367,159.0
single_RAVDESS,full,rbf_svm,weighted avg,0.6957663343773075,0.6855345911949685,0.6860551610978258,159.0
single_SAVEE,mfcc,dummy_most_frequent,neutral,0.2857142857142857,1.0,0.4444444444444444,18.0
single_SAVEE,mfcc,dummy_most_frequent,happy,0.0,0.0,0.0,9.0
single_SAVEE,mfcc,dummy_most_frequent,sad,0.0,0.0,0.0,9.0
single_SAVEE,mfcc,dummy_most_frequent,angry,0.0,0.0,0.0,9.0
single_SAVEE,mfcc,dummy_most_frequent,fear,0.0,0.0,0.0,9.0
single_SAVEE,mfcc,dummy_most_frequent,disgust,0.0,0.0,0.0,9.0
single_SAVEE,mfcc,dummy_most_frequent,accuracy,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
single_SAVEE,mfcc,dummy_most_frequent,macro avg,0.047619047619047616,0.16666666666666666,0.07407407407407407,63.0
single_SAVEE,mfcc,dummy_most_frequent,weighted avg,0.08163265306122448,0.2857142857142857,0.12698412698412698,63.0
single_SAVEE,mfcc,logistic_regression,neutral,0.9375,0.8333333333333334,0.8823529411764706,18.0
single_SAVEE,mfcc,logistic_regression,happy,0.42857142857142855,0.3333333333333333,0.375,9.0
single_SAVEE,mfcc,logistic_regression,sad,0.5714285714285714,0.8888888888888888,0.6956521739130435,9.0
single_SAVEE,mfcc,logistic_regression,angry,0.3333333333333333,0.4444444444444444,0.38095238095238093,9.0
single_SAVEE,mfcc,logistic_regression,fear,1.0,0.7777777777777778,0.875,9.0
single_SAVEE,mfcc,logistic_regression,disgust,0.5714285714285714,0.4444444444444444,0.5,9.0
single_SAVEE,mfcc,logistic_regression,accuracy,0.6507936507936508,0.6507936507936508,0.6507936507936508,0.6507936507936508
single_SAVEE,mfcc,logistic_regression,macro avg,0.6403769841269842,0.6203703703703703,0.6181595826736491,63.0
single_SAVEE,mfcc,logistic_regression,weighted avg,0.6828231292517006,0.6507936507936508,0.655901491031195,63.0
single_SAVEE,mfcc,linear_svm,neutral,0.8421052631578947,0.8888888888888888,0.8648648648648649,18.0
single_SAVEE,mfcc,linear_svm,happy,0.5,0.5555555555555556,0.5263157894736842,9.0
single_SAVEE,mfcc,linear_svm,sad,0.6153846153846154,0.8888888888888888,0.7272727272727273,9.0
single_SAVEE,mfcc,linear_svm,angry,0.7,0.7777777777777778,0.7368421052631579,9.0
single_SAVEE,mfcc,linear_svm,fear,1.0,0.6666666666666666,0.8,9.0
single_SAVEE,mfcc,linear_svm,disgust,0.6,0.3333333333333333,0.42857142857142855,9.0
single_SAVEE,mfcc,linear_svm,accuracy,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
single_SAVEE,mfcc,linear_svm,macro avg,0.7095816464237515,0.6851851851851851,0.6806444859076439,63.0
single_SAVEE,mfcc,linear_svm,weighted avg,0.7285135916714863,0.7142857142857143,0.7069616829015326,63.0
single_SAVEE,mfcc,random_forest,neutral,0.5454545454545454,1.0,0.7058823529411765,18.0
single_SAVEE,mfcc,random_forest,happy,0.5,0.5555555555555556,0.5263157894736842,9.0
single_SAVEE,mfcc,random_forest,sad,0.6666666666666666,0.2222222222222222,0.3333333333333333,9.0
single_SAVEE,mfcc,random_forest,angry,0.5714285714285714,0.4444444444444444,0.5,9.0
single_SAVEE,mfcc,random_forest,fear,0.875,0.7777777777777778,0.8235294117647058,9.0
single_SAVEE,mfcc,random_forest,disgust,0.5,0.1111111111111111,0.18181818181818182,9.0
single_SAVEE,mfcc,random_forest,accuracy,0.5873015873015873,0.5873015873015873,0.5873015873015873,0.5873015873015873
single_SAVEE,mfcc,random_forest,macro avg,0.6097582972582972,0.5185185185185185,0.5118131782218468,63.0
single_SAVEE,mfcc,random_forest,weighted avg,0.6005720470006184,0.5873015873015873,0.5395373460388939,63.0
single_SAVEE,mfcc,extra_trees,neutral,0.5625,1.0,0.72,18.0
single_SAVEE,mfcc,extra_trees,happy,0.5555555555555556,0.5555555555555556,0.5555555555555556,9.0
single_SAVEE,mfcc,extra_trees,sad,0.6666666666666666,0.2222222222222222,0.3333333333333333,9.0
single_SAVEE,mfcc,extra_trees,angry,0.5,0.5555555555555556,0.5263157894736842,9.0
single_SAVEE,mfcc,extra_trees,fear,1.0,0.7777777777777778,0.875,9.0
single_SAVEE,mfcc,extra_trees,disgust,1.0,0.2222222222222222,0.36363636363636365,9.0
single_SAVEE,mfcc,extra_trees,accuracy,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191
single_SAVEE,mfcc,extra_trees,macro avg,0.7141203703703703,0.5555555555555555,0.5623068403331561,63.0
single_SAVEE,mfcc,extra_trees,weighted avg,0.6924603174603174,0.6190476190476191,0.5848344345712767,63.0
single_SAVEE,mfcc,rbf_svm,neutral,0.6538461538461539,0.9444444444444444,0.7727272727272727,18.0
single_SAVEE,mfcc,rbf_svm,happy,0.5555555555555556,0.5555555555555556,0.5555555555555556,9.0
single_SAVEE,mfcc,rbf_svm,sad,0.5714285714285714,0.4444444444444444,0.5,9.0
single_SAVEE,mfcc,rbf_svm,angry,0.6666666666666666,0.6666666666666666,0.6666666666666666,9.0
single_SAVEE,mfcc,rbf_svm,fear,0.875,0.7777777777777778,0.8235294117647058,9.0
single_SAVEE,mfcc,rbf_svm,disgust,0.75,0.3333333333333333,0.46153846153846156,9.0
single_SAVEE,mfcc,rbf_svm,accuracy,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
single_SAVEE,mfcc,rbf_svm,macro avg,0.6787494912494912,0.6203703703703703,0.630002894708777,63.0
single_SAVEE,mfcc,rbf_svm,weighted avg,0.675191871620443,0.6666666666666666,0.6503920915685621,63.0
single_SAVEE,full,dummy_most_frequent,neutral,0.2857142857142857,1.0,0.4444444444444444,18.0
single_SAVEE,full,dummy_most_frequent,happy,0.0,0.0,0.0,9.0
single_SAVEE,full,dummy_most_frequent,sad,0.0,0.0,0.0,9.0
single_SAVEE,full,dummy_most_frequent,angry,0.0,0.0,0.0,9.0
single_SAVEE,full,dummy_most_frequent,fear,0.0,0.0,0.0,9.0
single_SAVEE,full,dummy_most_frequent,disgust,0.0,0.0,0.0,9.0
single_SAVEE,full,dummy_most_frequent,accuracy,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
single_SAVEE,full,dummy_most_frequent,macro avg,0.047619047619047616,0.16666666666666666,0.07407407407407407,63.0
single_SAVEE,full,dummy_most_frequent,weighted avg,0.08163265306122448,0.2857142857142857,0.12698412698412698,63.0
single_SAVEE,full,logistic_regression,neutral,0.8947368421052632,0.9444444444444444,0.918918918918919,18.0
single_SAVEE,full,logistic_regression,happy,0.375,0.3333333333333333,0.35294117647058826,9.0
single_SAVEE,full,logistic_regression,sad,0.7272727272727273,0.8888888888888888,0.8,9.0
single_SAVEE,full,logistic_regression,angry,0.45454545454545453,0.5555555555555556,0.5,9.0
single_SAVEE,full,logistic_regression,fear,1.0,0.7777777777777778,0.875,9.0
single_SAVEE,full,logistic_regression,disgust,0.7142857142857143,0.5555555555555556,0.625,9.0
single_SAVEE,full,logistic_regression,accuracy,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
single_SAVEE,full,logistic_regression,macro avg,0.6943067897015265,0.6759259259259259,0.6786433492315845,63.0
single_SAVEE,full,logistic_regression,weighted avg,0.7229396543306318,0.7142857142857143,0.7129684306154894,63.0
single_SAVEE,full,linear_svm,neutral,0.8421052631578947,0.8888888888888888,0.8648648648648649,18.0
single_SAVEE,full,linear_svm,happy,0.5833333333333334,0.7777777777777778,0.6666666666666666,9.0
single_SAVEE,full,linear_svm,sad,0.7777777777777778,0.7777777777777778,0.7777777777777778,9.0
single_SAVEE,full,linear_svm,angry,0.45454545454545453,0.5555555555555556,0.5,9.0
single_SAVEE,full,linear_svm,fear,0.8571428571428571,0.6666666666666666,0.75,9.0
single_SAVEE,full,linear_svm,disgust,0.8,0.4444444444444444,0.5714285714285714,9.0
single_SAVEE,full,linear_svm,accuracy,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
single_SAVEE,full,linear_svm,macro avg,0.7191507809928863,0.6851851851851851,0.6884563134563134,63.0
single_SAVEE,full,linear_svm,weighted avg,0.7367157070164588,0.7142857142857143,0.7136575350861064,63.0
single_SAVEE,full,random_forest,neutral,0.5625,1.0,0.72,18.0
single_SAVEE,full,random_forest,happy,0.4444444444444444,0.4444444444444444,0.4444444444444444,9.0
single_SAVEE,full,random_forest,sad,0.75,0.3333333333333333,0.46153846153846156,9.0
single_SAVEE,full,random_forest,angry,0.4444444444444444,0.4444444444444444,0.4444444444444444,9.0
single_SAVEE,full,random_forest,fear,1.0,0.7777777777777778,0.875,9.0
single_SAVEE,full,random_forest,disgust,0.5,0.1111111111111111,0.18181818181818182,9.0
single_SAVEE,full,random_forest,accuracy,0.5873015873015873,0.5873015873015873,0.5873015873015873,0.5873015873015873
single_SAVEE,full,random_forest,macro avg,0.6168981481481481,0.5185185185185185,0.5212075887075888,63.0
single_SAVEE,full,random_forest,weighted avg,0.6091269841269841,0.5873015873015873,0.5496065046065045,63.0
single_SAVEE,full,extra_trees,neutral,0.5625,1.0,0.72,18.0
single_SAVEE,full,extra_trees,happy,0.4444444444444444,0.4444444444444444,0.4444444444444444,9.0
single_SAVEE,full,extra_trees,sad,0.75,0.3333333333333333,0.46153846153846156,9.0
single_SAVEE,full,extra_trees,angry,0.4444444444444444,0.4444444444444444,0.4444444444444444,9.0
single_SAVEE,full,extra_trees,fear,1.0,0.7777777777777778,0.875,9.0
single_SAVEE,full,extra_trees,disgust,0.5,0.1111111111111111,0.18181818181818182,9.0
single_SAVEE,full,extra_trees,accuracy,0.5873015873015873,0.5873015873015873,0.5873015873015873,0.5873015873015873
single_SAVEE,full,extra_trees,macro avg,0.6168981481481481,0.5185185185185185,0.5212075887075888,63.0
single_SAVEE,full,extra_trees,weighted avg,0.6091269841269841,0.5873015873015873,0.5496065046065045,63.0
single_SAVEE,full,rbf_svm,neutral,0.7727272727272727,0.9444444444444444,0.85,18.0
single_SAVEE,full,rbf_svm,happy,0.45454545454545453,0.5555555555555556,0.5,9.0
single_SAVEE,full,rbf_svm,sad,0.7,0.7777777777777778,0.7368421052631579,9.0
single_SAVEE,full,rbf_svm,angry,0.625,0.5555555555555556,0.5882352941176471,9.0
single_SAVEE,full,rbf_svm,fear,0.875,0.7777777777777778,0.8235294117647058,9.0
